IMP0_m,IMP1_m,IMP2_m,IMP3_m,IMP4_m,IMP5_m,AMP0_m,AMP1_m,AMP2_m,AMP3_m,AMP4_m,AMP5_m,GMP0_m,GMP1_m,GMP2_m,GMP3_m,GMP4_m,GMP5_m,GDP0_m,GDP1_m,GDP2_m,GDP3_m,GDP4_m,GDP5_m,INO0_m,INO1_m,INO2_m,INO3_m,INO4_m,INO5_m,GUO0_m,GUO1_m,GUO2_m,GUO3_m,GUO4_m,GUO5_m,IMP0_g,IMP1_g,IMP2_g,IMP3_g,IMP4_g,IMP5_g,AMP0_g,AMP1_g,AMP2_g,AMP3_g,AMP4_g,AMP5_g,GMP0_g,GMP1_g,GMP2_g,GMP3_g,GMP4_g,GMP5_g,GDP0_g,GDP1_g,GDP2_g,GDP3_g,GDP4_g,GDP5_g,INO0_g,INO1_g,INO2_g,INO3_g,INO4_g,INO5_g,GUO0_g,GUO1_g,GUO2_g,GUO3_g,GUO4_g,GUO5_g
IMP0_m,IMP1_m,IMP2_m,IMP3_m,IMP4_m,IMP5_m,AMP0_m,AMP1_m,AMP2_m,AMP3_m,AMP4_m,AMP5_m,GMP0_m,GMP1_m,GMP2_m,GMP3_m,GMP4_m,GMP5_m,GDP0_m,GDP1_m,GDP2_m,GDP3_m,GDP4_m,GDP5_m,INO0_m,INO1_m,INO2_m,INO3_m,INO4_m,INO5_m,GUO0_m,GUO1_m,GUO2_m,GUO3_m,GUO4_m,GUO5_m,IMP0_g,IMP1_g,IMP2_g,IMP3_g,IMP4_g,IMP5_g,AMP0_g,AMP1_g,AMP2_g,AMP3_g,AMP4_g,AMP5_g,GMP0_g,GMP1_g,GMP2_g,GMP3_g,GMP4_g,GMP5_g,GDP0_g,GDP1_g,GDP2_g,GDP3_g,GDP4_g,GDP5_g,INO0_g,INO1_g,INO2_g,INO3_g,INO4_g,INO5_g,GUO0_g,GUO1_g,GUO2_g,GUO3_g,GUO4_g,GUO5_g
