"","ser1","ser2","ser3","r5p1","r5p2","r5p3","r5p4","r5p5","IMP1","IMP2","IMP3","IMP4","IMP5","GMP1","GMP2","GMP3","GMP4","GMP5","INO1","INO2","INO3","INO4","INO5","GUO1","GUO2","GUO3","GUO4","GUO5","GDP1","GDP2","GDP3","GDP4","GDP5","AMP1","AMP2","AMP3","AMP4","AMP5"
"P4_1",10.2233249934291,4.37036197759172,9.62785993245546,0.89608522975038,1.83207928124133,2.12666110078276,1.06869374528626,3.17326439231646,1.54328882324071,2.00639937062526,2.09349149685215,1.01410685234064,2.95652934604884,1.10743290992631,1.49918959434027,1.59835770635943,0.79274991468939,2.42921311607308,0.97958337167575,1.74233027010786,2.0028858903418,0.991363606848436,2.90823180243677,0.865342972976791,1.30673709308657,1.71918754684124,0.845202784083207,2.27276196929269,1.06527477810783,1.39139870980351,1.46461074937075,0.72948492719873,2.27327373337657,1.04217627979446,1.35341574738051,1.49839769361536,0.693920767573869,2.02972038977887
"P4_2",7.08378197945377,4.27559633148478,9.39416542121757,1.26367277268976,2.22549656904608,1.74974531823476,0.824762023990592,3.02865112329359,2.09631075834141,2.45062042459787,1.72707347346615,0.778497313215383,2.76555802392932,1.44218808256388,1.76723024280043,1.49512286263232,0.665133550084719,2.39182980282233,1.40346495908442,2.11415786725892,1.66170149457464,0.751761805899249,2.70237080872015,1.12688413325149,1.35464290569592,1.2671086817283,0.578515215535274,1.8712948659564,1.32059069428665,1.55209156565372,1.35161437905566,0.628262799796796,2.23724309312158,1.33889253713343,1.43742715050855,1.08988487687844,0.470703227940929,1.72601486420686
"P4_3",8.20066568156181,4.20266328531296,9.68036608371017,0.977991695686536,1.6180307311831,1.45925918329531,0.77965929750127,3.17775050809387,1.9940853341403,1.97633764420882,1.50014237051147,0.743322785082589,2.85170353003147,1.39526776452025,1.4782111430707,1.30604751279972,0.676043298935464,2.5663274053988,1.17947168186057,1.55222826527679,1.35293898873014,0.717302561578316,2.73578500848818,1.11918418747263,1.20460609761316,1.22867995160435,0.616369852922582,2.39595163679613,1.37036088824993,1.41109650446422,1.25094619227458,0.663952815276248,2.42950689484307,1.28536064584579,1.15897274753168,0.951192278228094,0.458775802024931,1.72488664711183
"P4_4",9.49635692365502,4.20484647484879,9.10208848618719,0.959659430827393,1.90302446065395,1.56326011257224,0.892430839774853,2.81028318743493,2.07413304310676,2.2202309265131,1.58570866119932,0.842253994629472,2.53332474924649,1.48246953809095,1.96472874830418,1.47177556922088,0.812411186944682,2.54038539696631,1.08926137916377,1.83661180084594,1.47412353834024,0.821015712742333,2.55471383602467,1.17963949013895,1.63944681556383,1.34435626287671,0.756139222197485,2.18958345343216,1.46971080949294,1.93564598457804,1.44212679256813,0.798705400057452,2.50844536273448,1.25153826931197,1.29256857190886,0.938827343840909,0.490588470990179,1.4933446531923
"P4_5",7.08507160831854,3.9597522386239,9.27864236884692,1.11266080682638,2.12683332424492,1.70763262547285,0.796935362496606,2.73555286923161,1.92867277404595,2.32144289248138,1.66452635711521,0.745820535056532,2.47583891394114,1.35024409271732,1.75239081591756,1.44258824740032,0.652978023839394,2.19662197498337,1.25117536487416,2.02504052966128,1.61211320262992,0.724389275505223,2.4561947899931,0.999316082739089,1.30538767419518,1.21312788226886,0.561950778240709,1.64982141008012,1.2165085706217,1.52087911271704,1.27757943413007,0.610478182719553,2.04133201009675,1.19698111015833,1.33566248879004,1.00571984160527,0.435724280572201,1.48825049253684
"P4_6",8.23281522721484,3.56950186631552,9.24127744992458,1.03072113512593,1.97295964196025,1.47505647567535,0.796759095797093,2.84977049438159,1.8071312473557,2.11680516008655,1.41991029167436,0.733076530635323,2.51719329646314,1.31015829571365,1.75676396467247,1.24402604212769,0.677797437928251,2.40887220688102,1.03447069873853,1.76333007562658,1.29685528749642,0.692029127101702,2.38817072717766,0.981662945175352,1.39951969929748,1.08833273972668,0.605332986339419,2.00729918774588,1.20937160849483,1.59291705164317,1.11846754452946,0.644338487808927,2.25364577737307,1.07445885704435,1.19809504193626,0.795932180071229,0.41909793317778,1.44287967792059
"P4_7",10.0777359688732,5.26893405421417,9.08698766301154,1.26631244337716,2.51589789211545,2.23540515602057,1.09396479329094,2.58162184697863,2.71052234107616,2.92071902621768,2.25451346053972,1.06561560149963,2.31949339365306,1.87828647737939,2.61856014761165,2.16409997419699,1.03028871432732,2.36760959885266,1.29155177631293,2.38541082937508,2.10200565167375,1.00617808480267,2.3816846842198,1.71523968477667,2.56626001594963,2.1740076411447,1.04282743157091,2.41419397552531,1.83741211368096,2.56363933835766,2.12564938389359,1.00564760854286,2.33049132107418,1.72724424536092,1.80756783639199,1.41285815730561,0.661911180876558,1.42637190984202
"P4_8",9.23050065958896,4.54636298769965,9.97339308913533,1.21102703420872,1.93913925455696,2.08477914971954,1.00548255380882,3.52905168712386,1.92063802065586,2.16608081425484,2.0722420432893,0.966127992076748,3.26321021551462,1.38768897745276,1.62871552094214,1.67650174185085,0.779865231680605,2.75412629479531,1.28610336995936,1.82263428513834,1.9518414562738,0.929454676691942,3.12914452289344,1.15792727441132,1.42258220399276,1.72461604939797,0.800953775639521,2.63463255667065,1.32619673208471,1.50833537506011,1.55590909827822,0.727916156324963,2.55790442201866,1.36166771905454,1.49180089628964,1.55571040567114,0.702867852479433,2.28390378369268
"P4_9",7.97426837490962,4.05724507714333,9.68186612731438,1.04890264925984,1.74621849047703,1.65934801102246,0.881356170601343,3.25147437436954,1.93713638051512,2.03749923503838,1.66583693240319,0.835599446847266,2.93128537498999,1.38845875507823,1.55675126009248,1.45169586521545,0.745379868960589,2.61241802730989,1.12947999946838,1.58289036735645,1.49444267924012,0.77950694762238,2.73736388866019,1.07941344244666,1.21766694542718,1.37444425871991,0.692961841146088,2.35012312486583,1.34909136607563,1.4845289550551,1.39343943741925,0.723447272978753,2.48445029385412,1.28119097921671,1.23669373187164,1.03725638427924,0.509130073222997,1.79226420324517
"P4_10",7.78276606373977,4.25463284325386,9.9592749920783,1.13653129250049,1.71568441643777,1.73818186819338,0.815198694230191,3.45964138880606,1.90988347594864,1.96725495327785,1.72725545476058,0.778076594927265,3.09265439878713,1.37238808395765,1.46073774080081,1.50533595004772,0.680671604478262,2.72790168497514,1.25110479303028,1.59667585170469,1.60452580194942,0.752055223673814,2.96525639266362,1.14441229603638,1.19723252966903,1.46736745624518,0.63418663715875,2.58431626354049,1.3298338479893,1.37728376742334,1.43725000349528,0.662976450039581,2.55526560222141,1.27561533325423,1.18454467544974,1.09780125461263,0.477711025822581,1.8947935657162
