"","ser1","ser2","ser3","r5p1","r5p2","r5p3","r5p4","r5p5","IMP1","IMP2","IMP3","IMP4","IMP5","GMP1","GMP2","GMP3","GMP4","GMP5","INO1","INO2","INO3","INO4","INO5","GUO1","GUO2","GUO3","GUO4","GUO5","GDP1","GDP2","GDP3","GDP4","GDP5","AMP1","AMP2","AMP3","AMP4","AMP5"
"P13_1",10.0248489729959,5.76855711935887,8.99892467430462,3.02489431130903,4.76044371508669,4.04735072117638,0.893283870217075,3.24402243893906,5.89776387059615,5.75360748277606,4.22000122603866,1.15184457377993,2.93130995801388,3.92226088848619,3.93858068889005,2.91077173277334,0.800176870217895,2.1967643277327,2.91385550022621,3.91855522467593,3.12846911325436,0.798268596426317,2.4912308027439,0.701737022336419,1.16784845792854,0.943383526224746,0.298144323738171,0.848063794470061,3.32004827953022,3.10820721247939,2.40263203181466,0.611739395591926,1.62379073913333,3.64451128943985,3.53721713823522,2.56400612166549,0.719805417932277,1.91114619832701
"P13_2",10.1863086170875,5.53726479932659,8.73482285930674,2.9305846263031,4.64089194602403,3.92319714650289,0.919141800807738,3.2565225723157,5.68913612164129,5.5927387614763,4.09508720487771,1.15334309645596,2.96919236688716,3.78011780629175,3.85516525949819,2.84689877198382,0.808507515884722,2.23036898227971,2.93802523195968,3.92739053184277,3.12272288875559,0.832620692458285,2.56720680824571,0.844999833982833,1.34700753683049,1.10714828041868,0.353663596161395,1.02437278251695,3.13050888772893,2.97742540772751,2.30537535283544,0.608176710684469,1.61997358716793,3.56483595226028,3.49730137595643,2.52837461680439,0.73242841410517,1.9601641676045
"P13_3",10.324479493089,5.77095985739663,9.04987522227872,3.01866274503489,4.72055786939893,4.08001188314755,0.902377198158118,3.28660400535794,6.09315228208919,5.79352325569729,4.27669410335206,1.1785226431593,2.95872587436014,3.97406870045779,3.89555852183586,2.90927927647346,0.803675226258642,2.18395657738084,2.95985955251551,3.88016418667807,3.14747928773067,0.807496713861321,2.49742602850957,0.758409855921951,1.23887618450216,1.06810267220275,0.335970876630819,0.938464320123635,3.39819813070987,3.12207219871544,2.42754206397917,0.626321481344751,1.65054122916705,3.7520082211515,3.5351846657306,2.58247913286833,0.730538204584396,1.91128665847101
"P13_4",10.2959016911541,5.6802355490294,8.71584195358128,2.9632016113065,4.67836631111228,3.91113142045512,0.872099753402023,3.26994966168215,5.83844542786711,5.66115029753845,4.09025674066652,1.1251126741916,2.95872465415132,3.8636307606548,3.86135781786269,2.80972482882852,0.780009941687214,2.20056245413495,2.89683150013398,3.85568682213216,3.02008429034457,0.779791360594718,2.50563504743887,0.758182301894929,1.22168125371376,0.962055451654842,0.304539323620067,0.908324027120449,3.24517192743541,3.01961473898366,2.29668477281264,0.590449831112591,1.61564830098471,3.6216360049347,3.49428268073068,2.49280767031962,0.705822927452234,1.93461577226899
"P13_5",10.364818769653,5.83926548216867,8.83137631374855,3.02093143036198,4.69032258237008,4.00038255429763,0.845566697360728,3.26341191121178,6.09994567316026,5.74068728069367,4.18762041825395,1.1223450106639,2.92299327687603,3.94757755171205,3.80318400743357,2.80824987633312,0.753921185383024,2.11425382665158,2.90347121681848,3.76453117563833,3.00952465783564,0.743448201943387,2.41598394214541,0.688824789943656,1.10085810662498,0.901844035014326,0.27661783022211,0.819749903436124,3.40740840984007,3.08033687176011,2.36423919683448,0.591880339222418,1.61469107134454,3.71975164774755,3.45870672409912,2.49859811329686,0.686616859519934,1.86584492579637
"P13_6",9.86663974068679,5.41387423279167,8.54892907948475,2.87380847162008,4.64289195908402,3.8156487559915,0.926317587871271,3.21422647854657,5.30570617444793,5.47215691313308,3.95790817087508,1.1252357962321,2.96269053212908,3.6362759049766,3.88819618519402,2.82024713579204,0.814069213302353,2.27585434863655,2.88199567185696,4.00698378343853,3.10505550481395,0.846600682553249,2.61610561741531,0.828590127104006,1.35262730048894,1.03607008180414,0.335991984641705,0.996436995960729,2.90562584580592,2.87762698231604,2.20720657675375,0.585234598378127,1.57052222225765,3.37892777197202,3.49869837742929,2.49177097931657,0.730345775701578,1.99801293638631
"P13_7",10.0052347307123,5.77617900591036,8.97445675892528,3.05512826592472,4.75622125523793,4.04395574571418,0.881924661401724,3.23059959712656,5.91069116595573,5.73768858272308,4.21357953190315,1.13943504517183,2.91542174968931,3.92855525872497,3.9226087790027,2.90667762224923,0.790892156598304,2.17910188654411,2.91668702607486,3.88603615205023,3.10471058924298,0.782553828687322,2.46198534707102,0.699848993898954,1.12894613906403,0.895621478177377,0.283133923766616,0.81838035283866,3.35148211647033,3.12966188968467,2.42148134609279,0.611592755216931,1.63190093725437,3.65471616268518,3.52482395455383,2.561443791391,0.712016565322275,1.89743931545482
"P13_8",10.1076113488528,5.70466509569185,8.75001280736505,2.99010414275855,4.67519923194776,3.9563228451731,0.871331462899628,3.2261391269375,5.82396446973648,5.64184001362631,4.1242808481827,1.11943116757345,2.91769691941122,3.84448127899337,3.82959599009996,2.82822543919676,0.772092264664416,2.15410054226514,2.89858314540948,3.83777039676304,3.0528590500182,0.774144864087698,2.46275450261498,0.728014295504544,1.15815805899691,0.924136992252998,0.288120271611705,0.855364074331255,3.25775976089451,3.03487107660228,2.34194157573346,0.593403502842415,1.60323797750547,3.60265388690757,3.46710484356667,2.50739266462077,0.698883897063164,1.89621664507255
"P13_9",9.83299322775547,5.36900357383253,8.52587806519457,2.87136308534948,4.6473941896544,3.79187158409867,0.932747885363651,3.21450763524443,5.22964005282463,5.44842794072948,3.92885999699756,1.12393542974622,2.97033285155034,3.60827311672542,3.90107671230289,2.8180968910294,0.819666043230134,2.29731702844683,2.88259496654142,4.03288651015662,3.10420734262222,0.854701446087203,2.63857080552571,0.841819185503035,1.3679046071851,1.03063041994955,0.337691070492361,1.00597075796859,2.85368094703007,2.85339596705807,2.18386021311649,0.582268087285775,1.56503421980312,3.34823136960837,3.5065023032344,2.48881566369062,0.734642217677498,2.01541565638901
"P13_10",10.2907291261095,5.76139479340923,8.78952869527546,2.99249821805929,4.68690434146622,3.96606270392607,0.861866524990968,3.26067195874753,5.95926378157681,5.70043523705542,4.14689164748822,1.12553556049168,2.93625922874059,3.90191326874117,3.83646851434429,2.81713436274378,0.769199532276412,2.15729295421426,2.90030738905423,3.81665969791098,3.027838691363,0.764672234370951,2.46001672406724,0.72518240590991,1.16847884221519,0.939852195029106,0.29308090499156,0.867934785806945,3.3279133453008,3.06082908534076,2.34219119123884,0.59483511510116,1.62042482776119,3.66299317092262,3.47593429653265,2.50024445541878,0.697233334503595,1.89717948773232
