"","ser1","ser2","ser3","r5p1","r5p2","r5p3","r5p4","r5p5","IMP1","IMP2","IMP3","IMP4","IMP5","GMP1","GMP2","GMP3","GMP4","GMP5","INO1","INO2","INO3","INO4","INO5","GUO1","GUO2","GUO3","GUO4","GUO5","GDP1","GDP2","GDP3","GDP4","GDP5","AMP1","AMP2","AMP3","AMP4","AMP5"
"P1_1",15.4797540867807,6.48936066452483,8.08935766692229,4.49534371743869,5.63346438696517,3.77701207921363,1.16473956917448,2.21096638473757,9.70692711804983,7.43590097134558,4.55082613662968,1.51392945722823,2.02567523591627,8.73846234786822,6.89865865950044,4.27078110968967,1.40655294981271,1.90737018368267,4.34817262039989,4.33323303948054,2.75363953930169,0.836435561362296,1.55883397186972,5.67784710111638,5.72654017167304,3.79165018394731,1.14178981247163,1.99644051738904,6.94348537173727,5.32384352131815,3.43141842745652,1.09265375661043,1.40017979834034,4.23134873245665,3.31008241337767,2.00151251259497,0.625110453807997,0.999328576484869
"P1_2",15.2749506598066,6.17643916322668,8.64574471467973,5.11269680954291,5.59098828917265,2.0542807217341,1.00806355174265,2.79125260270351,10.1471528895315,7.51284912552536,3.26393612594022,1.3207046667515,2.38253649881408,9.10497576286803,6.85466886778245,2.86948393297246,1.20461992710309,2.24299227421324,4.79683660777375,4.63298183887336,1.76839959400192,0.839323999602155,2.01969893541458,6.19657227311213,5.67103463916548,2.27532702203655,0.990901073076819,2.48842104847874,7.71532696218911,5.6401902712105,2.2723191107072,0.998722008705256,1.78145465784107,4.0610667934364,3.06713950280457,1.45709694895942,0.584874126894776,1.10870977702903
"P1_3",16.290425695665,5.94234700898244,8.59134898361024,5.18709945595602,5.11961951951229,2.00204255514167,0.869253599166876,2.64614065601379,11.0444025874014,7.38090142488634,3.3802679420898,1.24496247393569,2.21550393018377,9.50930674265117,6.45213563807386,2.83546403730976,1.08420427813906,2.04764125203855,4.75254144436245,4.18819325890161,1.63812255467651,0.700613529836518,1.82083765807636,6.74856644156092,5.53525989524473,2.35452518510085,0.934577292243325,2.42201090707186,8.25837119610335,5.46403743919943,2.27229139728195,0.908454064405899,1.66247333175915,4.01964875022627,2.68945594846267,1.44096554354198,0.519859245766127,0.982179706548279
"P1_4",15.9969284118557,5.40919102541255,8.94412007087813,4.56683505337522,4.8234892645318,2.59125297855426,1.0659045172688,2.77567185075907,10.1457420955796,6.92750082481594,3.72868722385091,1.39552084275679,2.32182872649191,9.009063913554,6.19069515409061,3.31804077670285,1.26854152520527,2.17895205729017,4.33395516481152,3.87176031265568,2.01254835817781,0.822049977594172,1.83763493086828,5.79667143229032,4.99513678348004,2.69531811767155,1.05948178534497,2.5131902086279,7.98835891381627,5.38980149400914,2.83472033072071,1.11683635655662,1.8494824476984,4.81906792345645,3.33956751260082,1.89424759505562,0.683474487335873,1.16879583234926
"P1_5",16.6748741217133,6.08036781285096,9.07506901950137,4.95006739430132,5.38787451290301,2.59475081305701,0.666961618655831,2.22719840181487,10.3117543744884,7.4568488373423,3.84505628599015,1.0599658030533,1.89565752340464,8.82108495248194,6.63053935631667,3.38767541423856,0.897843558336625,1.78693589810422,4.65939620424286,4.512047577634,2.23654917277203,0.571498158399459,1.55979185961224,6.28823031864189,5.75982760329263,2.9028907814324,0.73754911389572,2.05000156888093,8.00549965500226,6.00962894034039,3.06270020261536,0.790681222780906,1.58925833595203,4.22880867207338,3.28388523091104,1.87959447204594,0.460460620221476,0.950297878630185
"P1_6",15.670901106714,5.92121030079276,9.09712439368576,4.73247234790956,5.20197484406619,2.16831486383098,0.777870605577079,2.56936536144336,10.2791461104142,7.36030229830024,3.4656789472414,1.13899483057019,2.18462276168513,8.82290618728558,6.49177356744655,2.9617013887192,0.986000773280172,2.0537444953882,4.3335153148343,4.27350088568948,1.78669096053686,0.635948489837099,1.8216934126178,6.05880487265296,5.56450573086032,2.45716561006403,0.834952170325933,2.39072701248847,7.78284303734126,5.67251520332606,2.49911790436366,0.840275383789612,1.74687744448866,4.24539622015809,3.24886178686867,1.72127025812651,0.51103048400548,1.11583510094239
"P1_7",15.2253003789243,5.93880473493539,8.60045908722519,4.41429328729421,5.6019992807703,2.84276313256146,1.32040996026062,2.75946360784795,9.80202308950293,7.41290797520794,3.75357601043649,1.61091035260225,2.42667314759216,8.95052546056454,6.90955322530293,3.48808581922542,1.51766739398394,2.29570733113824,4.33373019964388,4.29368891056707,2.03258860655611,0.942293753189419,1.92256472439256,5.61909248416318,5.57407194530435,2.87134937975028,1.25417277924739,2.41990992131198,7.23643837978174,5.40924981528847,2.72837612997268,1.21813408581213,1.80577139951254,4.18446322562715,3.22986050561363,1.59322558751256,0.66199318734662,1.14409243851008
"P1_8",15.6794985587429,5.48745510523541,8.91000222447612,4.0634005402385,4.41846017577915,2.55068776032479,0.984078966585952,2.45749193182421,9.29167875440715,6.3886066097474,3.61617437240803,1.30230205524378,2.13690380435101,8.23060252752584,5.7307294177521,3.23425516485766,1.1853793028161,1.98951810210785,4.23296815824155,3.70784843749939,1.88578407203046,0.750470842719737,1.68286502909304,6.16131017050251,5.04123738014208,2.85502819774919,1.06700754111577,2.26583970469075,7.33207814685635,4.99567582093734,2.80703073316281,1.05047634660619,1.68026043511558,3.83721756099707,2.63943806443031,1.79618287612506,0.627369425203402,1.02198526731834
"P1_9",15.9451068926029,5.69294423523468,8.73375490427853,4.56253270473856,4.6623756538952,2.38583510724251,0.930919538513908,2.54391320833992,10.2628133376255,6.86304887739258,3.61925419609997,1.28952930906476,2.15359867160447,8.94834833145055,6.05237649436624,3.14698387063701,1.14981906447857,2.00288084553752,4.32067817460822,3.77359963291226,1.79440782658928,0.710224619401582,1.69927849121687,6.39618464110405,5.19721614908143,2.69214848088765,1.00592306176689,2.34872910555568,7.82750936517,5.16477532193782,2.6301148363268,0.990013387595392,1.65039045034424,4.14436796956248,2.77230810315241,1.71982513533336,0.597397538146718,1.01833912264498
"P1_10",16.5083199878901,6.0293588187558,8.65771131058117,4.77812047802993,4.63258560620205,2.71769022604341,0.802979298302987,1.93743630022226,10.3526418965203,6.83195318387288,3.93266874338425,1.17487649974131,1.63385822171543,8.96547113604518,6.0508864432617,3.51293410629929,1.02842504564585,1.52166128340789,4.63570673596138,3.86654428708626,2.18736278500547,0.640735090675987,1.26250854912673,6.62623973290314,5.22382972576497,3.05590807226542,0.898159111925351,1.77395888639148,8.11538895011268,5.40192237994439,3.16852952336018,0.916125234285522,1.31421536640845,4.09970780455072,2.68028631067701,1.8029862439014,0.521455285150423,0.718406771765573
