epoch: 01, loss1: 0.00162967, loss2: 0.55842298, loss3: 335.61962891, loss4: 0.00049123, , loss5: 0.00000044, loss: 336.18017578, lr: 0.00800000. 
epoch: 02, loss1: 0.00347059, loss2: 0.08344823, loss3: 333.29727173, loss4: 0.00011417, , loss5: 0.00000013, loss: 333.38430786, lr: 0.00800000. 
epoch: 03, loss1: 0.00796967, loss2: 0.00000841, loss3: 330.62231445, loss4: 0.00015262, , loss5: 0.00000004, loss: 330.63043213, lr: 0.00800000. 
epoch: 04, loss1: 0.01671166, loss2: 0.00000003, loss3: 327.31433105, loss4: 0.00058695, , loss5: 0.00000014, loss: 327.33163452, lr: 0.00800000. 
epoch: 05, loss1: 0.03232779, loss2: 0.00000000, loss3: 323.11407471, loss4: 0.00168954, , loss5: 0.00000058, loss: 323.14807129, lr: 0.00800000. 
epoch: 06, loss1: 0.05887872, loss2: 0.00000000, loss3: 317.78131104, loss4: 0.00405706, , loss5: 0.00000179, loss: 317.84423828, lr: 0.00800000. 
epoch: 07, loss1: 0.10222596, loss2: 0.00000000, loss3: 311.08383179, loss4: 0.00875746, , loss5: 0.00000461, loss: 311.19482422, lr: 0.00800000. 
epoch: 08, loss1: 0.17054389, loss2: 0.00000000, loss3: 302.80093384, loss4: 0.01757918, , loss5: 0.00001061, loss: 302.98904419, lr: 0.00800000. 
epoch: 09, loss1: 0.27502230, loss2: 0.00000000, loss3: 292.73114014, loss4: 0.03338277, , loss5: 0.00002242, loss: 293.03958130, lr: 0.00800000. 
epoch: 10, loss1: 0.43069136, loss2: 0.00000000, loss3: 280.70202637, loss4: 0.06058391, , loss5: 0.00004438, loss: 281.19332886, lr: 0.00800000. 
epoch: 11, loss1: 0.65734684, loss2: 0.00000000, loss3: 266.58337402, loss4: 0.10581123, , loss5: 0.00008329, loss: 267.34661865, lr: 0.00800000. 
epoch: 12, loss1: 0.98063052, loss2: 0.00000000, loss3: 250.30703735, loss4: 0.17877510, , loss5: 0.00014950, loss: 251.46659851, lr: 0.00800000. 
epoch: 13, loss1: 1.43321228, loss2: 0.00000000, loss3: 231.89314270, loss4: 0.29338518, , loss5: 0.00025837, loss: 233.61999512, lr: 0.00800000. 
epoch: 14, loss1: 2.05592847, loss2: 0.00000000, loss3: 211.48306274, loss4: 0.46915913, , loss5: 0.00043213, loss: 214.00857544, lr: 0.00800000. 
epoch: 15, loss1: 2.89859891, loss2: 0.00000000, loss3: 189.37786865, loss4: 0.73296320, , loss5: 0.00070227, loss: 193.01013184, lr: 0.00800000. 
epoch: 16, loss1: 4.01988029, loss2: 0.00000000, loss3: 166.08206177, loss4: 1.12109542, , loss5: 0.00111256, loss: 171.22415161, lr: 0.00800000. 
epoch: 17, loss1: 5.48454571, loss2: 0.00000000, loss3: 142.35049438, loss4: 1.68164027, , loss5: 0.00172285, loss: 149.51840210, lr: 0.00800000. 
epoch: 18, loss1: 7.35454798, loss2: 0.00000000, loss3: 119.23022461, loss4: 2.47682190, , loss5: 0.00261379, loss: 129.06419373, lr: 0.00800000. 
epoch: 19, loss1: 9.66600132, loss2: 0.00000000, loss3: 98.07392883, loss4: 3.58453417, , loss5: 0.00389282, loss: 111.32835388, lr: 0.00800000. 
epoch: 20, loss1: 12.37751675, loss2: 0.00000000, loss3: 80.46372223, loss4: 5.09663391, , loss5: 0.00570169, loss: 97.94357300, lr: 0.00800000. 
epoch: 21, loss1: 15.27926826, loss2: 0.00000000, loss3: 67.90530396, loss4: 7.10640383, , loss5: 0.00822275, loss: 90.29920197, lr: 0.00800000. 
epoch: 22, loss1: 17.93791199, loss2: 0.00000000, loss3: 61.11583328, loss4: 9.66023922, , loss5: 0.01165815, loss: 88.72563934, lr: 0.00800000. 
epoch: 23, loss1: 19.94164085, loss2: 0.00000000, loss3: 59.19776154, loss4: 12.62061119, , loss5: 0.01607925, loss: 91.77610016, lr: 0.00800000. 
epoch: 24, loss1: 21.27930832, loss2: 0.00000000, loss3: 59.70948792, loss4: 15.50461483, , loss5: 0.02109957, loss: 96.51451874, lr: 0.00800000. 
epoch: 25, loss1: 22.07021904, loss2: 0.00000000, loss3: 59.77087021, loss4: 17.64990425, , loss5: 0.02582812, loss: 99.51681519, lr: 0.00800000. 
epoch: 26, loss1: 22.15980911, loss2: 0.00000000, loss3: 57.60805511, loss4: 18.65864372, , loss5: 0.02938960, loss: 98.45590210, lr: 0.00800000. 
epoch: 27, loss1: 21.32523155, loss2: 0.00000000, loss3: 53.21136856, loss4: 18.51968384, , loss5: 0.03122467, loss: 93.08750916, lr: 0.00800000. 
epoch: 28, loss1: 19.53270721, loss2: 0.00000000, loss3: 47.65818024, loss4: 17.44219208, , loss5: 0.03114347, loss: 84.66422272, lr: 0.00800000. 
epoch: 29, loss1: 16.96215820, loss2: 0.00000000, loss3: 42.20616913, loss4: 15.72810364, , loss5: 0.02940516, loss: 74.92583466, lr: 0.00800000. 
epoch: 30, loss1: 13.92274666, loss2: 0.00000000, loss3: 37.78164291, loss4: 13.68548203, , loss5: 0.02652903, loss: 65.41640472, lr: 0.00800000. 
epoch: 31, loss1: 10.76360416, loss2: 0.00000000, loss3: 34.80982208, loss4: 11.57216454, , loss5: 0.02306400, loss: 57.16865540, lr: 0.00800000. 
epoch: 32, loss1: 7.80163908, loss2: 0.00000000, loss3: 33.25442505, loss4: 9.57329655, , loss5: 0.01946729, loss: 50.64882660, lr: 0.00800000. 
epoch: 33, loss1: 5.27536964, loss2: 0.00000000, loss3: 32.76519775, loss4: 7.80083847, , loss5: 0.01606129, loss: 45.85746384, lr: 0.00800000. 
epoch: 34, loss1: 3.33069348, loss2: 0.00000000, loss3: 32.85667419, loss4: 6.30546761, , loss5: 0.01303551, loss: 42.50587082, lr: 0.00800000. 
epoch: 35, loss1: 2.03027105, loss2: 0.00000000, loss3: 33.06385803, loss4: 5.09379959, , loss5: 0.01047171, loss: 40.19839859, lr: 0.00800000. 
epoch: 36, loss1: 1.37288320, loss2: 0.00000000, loss3: 33.04485321, loss4: 4.14554119, , loss5: 0.00837717, loss: 38.57165527, lr: 0.00800000. 
epoch: 37, loss1: 1.31117272, loss2: 0.00000000, loss3: 32.62534714, loss4: 3.42731357, , loss5: 0.00671605, loss: 37.37055206, lr: 0.00800000. 
epoch: 38, loss1: 1.76064396, loss2: 0.00000000, loss3: 31.79501724, loss4: 2.90189838, , loss5: 0.00543424, loss: 36.46299362, lr: 0.00800000. 
epoch: 39, loss1: 2.59766531, loss2: 0.00000000, loss3: 30.66944122, loss4: 2.53315687, , loss5: 0.00447590, loss: 35.80473709, lr: 0.00800000. 
epoch: 40, loss1: 3.65138078, loss2: 0.00000000, loss3: 29.42901230, loss4: 2.28770590, , loss5: 0.00379204, loss: 35.37189102, lr: 0.00800000. 
epoch: 41, loss1: 4.70630646, loss2: 0.00000000, loss3: 28.24880981, loss4: 2.13499427, , loss5: 0.00334171, loss: 35.09345245, lr: 0.00800000. 
epoch: 42, loss1: 5.53673410, loss2: 0.00000000, loss3: 27.24276733, loss4: 2.04774523, , loss5: 0.00308924, loss: 34.83033752, lr: 0.00800000. 
epoch: 43, loss1: 5.97070456, loss2: 0.00000000, loss3: 26.44652176, loss4: 2.00370526, , loss5: 0.00300330, loss: 34.42393112, lr: 0.00800000. 
epoch: 44, loss1: 5.94910002, loss2: 0.00000000, loss3: 25.84195328, loss4: 1.98749959, , loss5: 0.00305767, loss: 33.78161240, lr: 0.00800000. 
epoch: 45, loss1: 5.53922844, loss2: 0.00000000, loss3: 25.39541435, loss4: 1.99055004, , loss5: 0.00323038, loss: 32.92842484, lr: 0.00800000. 
epoch: 46, loss1: 4.89373302, loss2: 0.00000000, loss3: 25.07715034, loss4: 2.00842834, , loss5: 0.00350042, loss: 31.98281097, lr: 0.00800000. 
epoch: 47, loss1: 4.18448067, loss2: 0.00000000, loss3: 24.85838890, loss4: 2.03721356, , loss5: 0.00384370, loss: 31.08392715, lr: 0.00800000. 
epoch: 48, loss1: 3.54732656, loss2: 0.00000000, loss3: 24.70297623, loss4: 2.07094288, , loss5: 0.00423002, loss: 30.32547760, lr: 0.00800000. 
epoch: 49, loss1: 3.05579948, loss2: 0.00000000, loss3: 24.56618118, loss4: 2.10124660, , loss5: 0.00462250, loss: 29.72784996, lr: 0.00800000. 
epoch: 50, loss1: 2.72313595, loss2: 0.00000000, loss3: 24.40230942, loss4: 2.11884093, , loss5: 0.00498041, loss: 29.24926758, lr: 0.00800000. 
epoch: 51, loss1: 2.52159262, loss2: 0.00000000, loss3: 24.17726135, loss4: 2.11580014, , loss5: 0.00526511, loss: 28.81991959, lr: 0.00800000. 
epoch: 52, loss1: 2.40631104, loss2: 0.00000000, loss3: 23.88076401, loss4: 2.08746147, , loss5: 0.00544724, loss: 28.37998390, lr: 0.00800000. 
epoch: 53, loss1: 2.33464432, loss2: 0.00000000, loss3: 23.53223038, loss4: 2.03330588, , loss5: 0.00551229, loss: 27.90569305, lr: 0.00800000. 
epoch: 54, loss1: 2.27691412, loss2: 0.00000000, loss3: 23.17581749, loss4: 1.95668018, , loss5: 0.00546243, loss: 27.41487503, lr: 0.00800000. 
epoch: 55, loss1: 2.21875477, loss2: 0.00000000, loss3: 22.86553192, loss4: 1.86366856, , loss5: 0.00531409, loss: 26.95326805, lr: 0.00800000. 
epoch: 56, loss1: 2.15789843, loss2: 0.00000000, loss3: 22.64663696, loss4: 1.76161933, , loss5: 0.00509285, loss: 26.57124710, lr: 0.00800000. 
epoch: 57, loss1: 2.09884715, loss2: 0.00000000, loss3: 22.54092789, loss4: 1.65778804, , loss5: 0.00482768, loss: 26.30238914, lr: 0.00800000. 
epoch: 58, loss1: 2.04808068, loss2: 0.00000000, loss3: 22.54071808, loss4: 1.55837715, , loss5: 0.00454614, loss: 26.15172005, lr: 0.00800000. 
epoch: 59, loss1: 2.01096916, loss2: 0.00000000, loss3: 22.61232567, loss4: 1.46804285, , loss5: 0.00427124, loss: 26.09560776, lr: 0.00800000. 
epoch: 60, loss1: 1.99048090, loss2: 0.00000000, loss3: 22.70641708, loss4: 1.38979816, , loss5: 0.00402014, loss: 26.09071732, lr: 0.00800000. 
epoch: 61, loss1: 1.98713040, loss2: 0.00000000, loss3: 22.77133179, loss4: 1.32515979, , loss5: 0.00380406, loss: 26.08742523, lr: 0.00800000. 
epoch: 62, loss1: 1.99951994, loss2: 0.00000000, loss3: 22.76535988, loss4: 1.27440858, , loss5: 0.00362917, loss: 26.04291725, lr: 0.00800000. 
epoch: 63, loss1: 2.02497745, loss2: 0.00000000, loss3: 22.66522217, loss4: 1.23685431, , loss5: 0.00349766, loss: 25.93055153, lr: 0.00800000. 
epoch: 64, loss1: 2.06003928, loss2: 0.00000000, loss3: 22.46934891, loss4: 1.21105242, , loss5: 0.00340880, loss: 25.74384880, lr: 0.00800000. 
epoch: 65, loss1: 2.10077119, loss2: 0.00000000, loss3: 22.19601822, loss4: 1.19495571, , loss5: 0.00335979, loss: 25.49510384, lr: 0.00800000. 
epoch: 66, loss1: 2.14306116, loss2: 0.00000000, loss3: 21.87740326, loss4: 1.18602586, , loss5: 0.00334628, loss: 25.20983505, lr: 0.00800000. 
epoch: 67, loss1: 2.18311191, loss2: 0.00000000, loss3: 21.55126572, loss4: 1.18136728, , loss5: 0.00336268, loss: 24.91910744, lr: 0.00800000. 
epoch: 68, loss1: 2.21832347, loss2: 0.00000000, loss3: 21.25229263, loss4: 1.17798233, , loss5: 0.00340231, loss: 24.65200043, lr: 0.00800000. 
epoch: 69, loss1: 2.24839449, loss2: 0.00000000, loss3: 21.00527191, loss4: 1.17320466, , loss5: 0.00345766, loss: 24.43032837, lr: 0.00800000. 
epoch: 70, loss1: 2.27586555, loss2: 0.00000000, loss3: 20.82165909, loss4: 1.16516232, , loss5: 0.00352064, loss: 24.26620865, lr: 0.00800000. 
epoch: 71, loss1: 2.30522466, loss2: 0.00000000, loss3: 20.69974518, loss4: 1.15300107, , loss5: 0.00358307, loss: 24.16155624, lr: 0.00800000. 
epoch: 72, loss1: 2.34068894, loss2: 0.00000000, loss3: 20.62740898, loss4: 1.13676262, , loss5: 0.00363727, loss: 24.10849762, lr: 0.00800000. 
epoch: 73, loss1: 2.38380742, loss2: 0.00000000, loss3: 20.58638000, loss4: 1.11706161, , loss5: 0.00367685, loss: 24.09092712, lr: 0.00800000. 
epoch: 74, loss1: 2.43212962, loss2: 0.00000000, loss3: 20.55709267, loss4: 1.09476984, , loss5: 0.00369732, loss: 24.08768845, lr: 0.00800000. 
epoch: 75, loss1: 2.47949624, loss2: 0.00000000, loss3: 20.52328300, loss4: 1.07081199, , loss5: 0.00369669, loss: 24.07728767, lr: 0.00800000. 
epoch: 76, loss1: 2.51773381, loss2: 0.00000000, loss3: 20.47530746, loss4: 1.04608881, , loss5: 0.00367556, loss: 24.04280663, lr: 0.00800000. 
epoch: 77, loss1: 2.53900409, loss2: 0.00000000, loss3: 20.41136551, loss4: 1.02147412, , loss5: 0.00363694, loss: 23.97548103, lr: 0.00800000. 
epoch: 78, loss1: 2.53798079, loss2: 0.00000000, loss3: 20.33645248, loss4: 0.99783373, , loss5: 0.00358567, loss: 23.87585258, lr: 0.00800000. 
epoch: 79, loss1: 2.51316929, loss2: 0.00000000, loss3: 20.25952530, loss4: 0.97602212, , loss5: 0.00352759, loss: 23.75224304, lr: 0.00800000. 
epoch: 80, loss1: 2.46712899, loss2: 0.00000000, loss3: 20.19001579, loss4: 0.95683837, , loss5: 0.00346877, loss: 23.61745262, lr: 0.00800000. 
epoch: 81, loss1: 2.40565038, loss2: 0.00000000, loss3: 20.13481522, loss4: 0.94094384, , loss5: 0.00341477, loss: 23.48482513, lr: 0.00800000. 
epoch: 82, loss1: 2.33626509, loss2: 0.00000000, loss3: 20.09649086, loss4: 0.92876524, , loss5: 0.00337016, loss: 23.36489105, lr: 0.00800000. 
epoch: 83, loss1: 2.26653767, loss2: 0.00000000, loss3: 20.07308578, loss4: 0.92041093, , loss5: 0.00333820, loss: 23.26337051, lr: 0.00800000. 
epoch: 84, loss1: 2.20258546, loss2: 0.00000000, loss3: 20.05921364, loss4: 0.91562593, , loss5: 0.00332073, loss: 23.18074608, lr: 0.00800000. 
epoch: 85, loss1: 2.14814734, loss2: 0.00000000, loss3: 20.04790878, loss4: 0.91380912, , loss5: 0.00331817, loss: 23.11318398, lr: 0.00800000. 
epoch: 86, loss1: 2.10436702, loss2: 0.00000000, loss3: 20.03258514, loss4: 0.91408956, , loss5: 0.00332968, loss: 23.05437088, lr: 0.00800000. 
epoch: 87, loss1: 2.07023597, loss2: 0.00000000, loss3: 20.00854683, loss4: 0.91545576, , loss5: 0.00335332, loss: 22.99759102, lr: 0.00800000. 
epoch: 88, loss1: 2.04346991, loss2: 0.00000000, loss3: 19.97377968, loss4: 0.91690528, , loss5: 0.00338627, loss: 22.93754005, lr: 0.00800000. 
epoch: 89, loss1: 2.02151370, loss2: 0.00000000, loss3: 19.92888260, loss4: 0.91758180, , loss5: 0.00342508, loss: 22.87140274, lr: 0.00800000. 
epoch: 90, loss1: 2.00234103, loss2: 0.00000000, loss3: 19.87636757, loss4: 0.91687208, , loss5: 0.00346599, loss: 22.79904556, lr: 0.00800000. 
epoch: 91, loss1: 1.98487115, loss2: 0.00000000, loss3: 19.81952667, loss4: 0.91444886, , loss5: 0.00350520, loss: 22.72235298, lr: 0.00800000. 
epoch: 92, loss1: 1.96896720, loss2: 0.00000000, loss3: 19.76134682, loss4: 0.91025925, , loss5: 0.00353921, loss: 22.64411354, lr: 0.00800000. 
epoch: 93, loss1: 1.95511985, loss2: 0.00000000, loss3: 19.70369339, loss4: 0.90447485, , loss5: 0.00356511, loss: 22.56685257, lr: 0.00800000. 
